rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id
37	C34H52N8O8	[M - H]-	C34H52N8O8	0.9999999999999999	48.94074026632964	48.94074026632964	0.0	12	0.6383043956725964	-2.4719109827833097	2.4719109827833097	-3.3008978329547114		699.38123	271.862	196_2211_196
38	C34H64O6	[M - H]-	C34H64O6	0.9999999999999999	48.883940486545086	42.48556661591847	6.398373870626616	9	0.7397576670876135	-2.193264443486925	2.193264443486925	-0.4313256048786892		567.46277	423.512	457_2211_457
38	C34H68O8	[M - H4O2 - H]-	C34H64O6	0.9999999999999999	48.883940486545086	42.48556661591847	6.398373870626616	10	0.7397576670876135	-2.193264443486925	2.193264443486925	-63477.95155084347		567.46277	423.512	457_2211_457
38	C34H66O7	[M - H2O - H]-	C34H64O6	0.9999999999999999	48.883940486545086	42.48556661591847	6.398373870626616	10	0.7397576670876135	-2.193264443486925	2.193264443486925	-31739.191438224272		567.46277	423.512	457_2211_457
39	C27H46N4O7	[M - H]-	C27H46N4O7	0.9999999999999999	48.46884506464539	41.01504450880111	7.453800555844285	12	0.9445613958845118	-1.6080791422146068	2.2584584238172285	-2.664044183280942		537.32794	308.185	236_2211_236
40	C35H64O4	[M + CH2O2 - H]-	C36H66O6	0.9999999999999999	48.22848478655713	48.22848478655713	0.0	10	0.8727115267152412	-1.025477980410249	1.235731972773368	-0.24896420941749992		593.47852	412.755	443_2211_443
40	C36H68O7	[M - H2O - H]-	C36H66O6	0.9999999999999999	48.22848478655713	48.22848478655713	0.0	12	0.883610939645291	-0.9089063932011148	1.1420495676193831	-30347.7075660306		593.47852	412.755	443_2211_443
40	C36H66O6	[M - H]-	C36H66O6	0.9999999999999999	48.22848478655713	48.22848478655713	0.0	11	0.883610939645291	-0.9089063932011148	1.1420495676193831	-0.24896420941749992		593.47852	412.755	443_2211_443
40	C36H70O8	[M - H4O2 - H]-	C36H66O6	0.9999999999999999	48.22848478655713	48.22848478655713	0.0	12	0.883610939645291	-0.9089063932011148	1.1420495676193831	-60695.166167851974		593.47852	412.755	443_2211_443
41	C29H48O6	[M - H2O - H]-	C29H46O5	0.9999999999999999	48.044026146440984	44.26612657636415	3.777899570076836	12	0.6646109083586463	-0.6316031094240363	0.8914839967426447	-38051.53120829521		473.32700	338.29	282_2211_282
41	C29H50O7	[M - H4O2 - H]-	C29H46O5	0.9999999999999999	48.044026146440984	44.26612657636415	3.777899570076836	12	0.6646109083586463	-0.6316031094240363	0.8914839967426447	-76102.52944403188		473.32700	338.29	282_2211_282
42	C29H50O4	[M - H]-	C29H50O4	0.9999999999999999	47.287680431043995	38.85036094533985	8.437319485704142	9	0.7166924611364741	-0.012885175094193995	0.8010051054591023	-0.6976287951736743		461.36331	404.701	420_2211_420
43	C19H34O5	[M - H]-	C19H34O5	0.9999999999999999	46.810337211250655	40.9609718257926	5.849365385458061	8	0.9238037357877105	-0.8958563815352626	1.3514919660469666	-1.1929155506039963		341.23294	298.578	225_2211_225
44	C17H30N6O5	[M - H]-	C17H30N6O5	0.9999999999999999	46.19696734010384	43.33546012526849	2.8615072148353473	12	0.6158705814021987	1.037233700135747	2.6096761899476926	1.6080795695083352		397.22113	182.911	117_2211_117
