row ID,row m/z,row retention time,221102_LFX_OK_4_blank_DMSO_1_P1_neg.mzML Peak area,221110_OK_OK_87_OK3_19_V107998_1_neg_PF_taxosel_P1.mzML Peak area
223,609.4732055664062,4.9660166666666665,0.0,1561359.125
224,485.3482666015625,4.9660166666666665,0.0,1025379.625
225,341.2329406738281,4.976299999999999,0.0,2468264.0
226,367.24627685546875,4.976299999999999,0.0,972094.4375
227,299.25872802734375,4.985916666666666,0.0,2.7041346E7
228,595.4943237304688,4.985916666666666,0.0,1045919.0
229,295.2276306152344,4.992783333333334,0.0,1.40528128E8
23,184.88905334472656,0.3359166666666667,851866.5625,0.0
230,591.4628295898438,4.992783333333334,0.0,3667666.25
231,425.1856994628906,4.992783333333334,0.0,1088162.875
232,537.3273315429688,5.01265,0.0,1500182.625
233,489.32196044921875,5.062433333333333,0.0,2548255.75
234,388.27032470703125,5.072416666666667,0.0,506109.71875
235,174.95501708984375,5.1065,0.0,4820561.0
236,537.3279418945312,5.136416666666666,0.0,1.5750829E7
237,605.3153076171875,5.136416666666666,0.0,613438.5
238,311.2591857910156,5.1446499999999995,0.0,2130806.0
239,541.3744506835938,5.194133333333334,0.0,1800383.875
24,189.8882598876953,0.3359166666666667,566179.75,0.0
240,445.2957458496094,5.2043,0.0,1455933.375
241,361.25958251953125,5.2043,0.0,1437266.875
242,463.291015625,5.234866666666666,0.0,2837027.75
243,231.93141174316406,5.2716666666666665,1208566.375,0.0
244,563.3435668945312,5.277233333333333,0.0,2563363.25
245,469.29571533203125,5.316783333333333,0.0,624630.1875
246,246.88629150390625,5.3373333333333335,454469.90625,0.0
247,517.2806396484375,5.346283333333333,0.0,635915.25
248,433.27935791015625,5.3601,0.0,416694.375
249,621.3983764648438,5.3601,0.0,272192.65625
25,184.88885498046875,0.33668333333333333,0.0,694001.5625
250,357.26470947265625,5.3703666666666665,0.0,997784.625
251,465.322021484375,5.380516666666667,0.0,1605945.125
252,439.306640625,5.39075,0.0,446958.21875
253,455.3529357910156,5.40105,0.0,2502003.75
254,501.3584289550781,5.40105,0.0,1117904.625
255,459.3115539550781,5.410833333333333,0.0,5418298.5
256,447.2752990722656,5.43065,0.0,1967649.25
257,477.3216247558594,5.43065,0.0,1257418.125
258,653.4273071289062,5.453633333333333,0.0,395620.375
259,623.4156494140625,5.46385,0.0,1368361.125
26,219.06570434570312,0.6206833333333334,0.0,450117.15625
260,403.2696228027344,5.46385,0.0,899991.625
261,551.3434448242188,5.46385,0.0,634103.3125
262,545.4058837890625,5.473433333333333,0.0,1786116.375
263,621.4002075195312,5.4837,0.0,443515.65625
264,323.2590637207031,5.493849999999999,0.0,1686969.375
265,479.3375244140625,5.5245500000000005,0.0,2245994.75
266,471.31134033203125,5.534716666666667,0.0,9203138.0
267,339.1995544433594,5.534716666666667,0.0,1689535.875
268,571.2366333007812,5.534716666666667,0.0,550348.5
269,239.05941772460938,5.542883333333333,1340607.5,0.0
27,251.0557403564453,0.6613166666666667,0.0,310000.0
270,507.1216125488281,5.55305,267112.03125,0.0
271,425.3270263671875,5.554883333333334,0.0,497853.40625
272,271.22772216796875,5.565166666666667,0.0,3.266798E7
273,491.3377380371094,5.574716666666666,0.0,1323168.5
274,641.4268188476562,5.5841,0.0,1433020.75
275,453.3222351074219,5.5841,0.0,1331269.0
276,609.4005737304688,5.5944666666666665,0.0,3066799.75
277,285.24346923828125,5.5944666666666665,0.0,1049911.75
278,339.1998291015625,5.602283333333333,954250.0,0.0
279,356.1294250488281,5.6082,0.0,470754.96875
28,375.1081848144531,0.8786666666666666,0.0,844830.1875
280,327.1268310546875,5.61775,0.0,857340.875
281,541.3146362304688,5.627983333333333,0.0,549877.5625
282,473.3269958496094,5.638166666666667,0.0,1.4624338E7
283,573.2525024414062,5.638166666666667,0.0,921386.75
284,577.3587646484375,5.648433333333333,0.0,594726.4375
285,607.3854370117188,5.689266666666667,0.0,540619.0625
286,485.29119873046875,5.689266666666667,0.0,347060.0625
287,116.92730712890625,5.6992,8184368.0,0.0
288,653.427001953125,5.7189000000000005,0.0,1716215.125
289,455.3152160644531,5.7189000000000005,0.0,1157799.625
29,159.06509399414062,1.00805,0.0,5634883.0
290,477.3578796386719,5.728666666666667,0.0,928406.4375
291,501.2860412597656,5.728666666666667,0.0,600067.0
292,621.4003295898438,5.73895,0.0,2090927.75
293,623.4155883789062,5.73895,0.0,1878799.625
294,425.3634948730469,5.749216666666666,0.0,4316802.5
295,439.3426208496094,5.749216666666666,0.0,2177629.75
296,633.4005737304688,5.749216666666666,0.0,1540851.875
297,467.3375244140625,5.7802,0.0,3769141.5
298,415.2852783203125,5.7802,0.0,421594.625
299,565.359130859375,5.790416666666667,0.0,1840091.75
3,207.93045043945312,0.23785,0.0,2.5379996E7
30,233.1024932861328,1.02175,0.0,935812.5
300,443.3167419433594,5.810866666666667,0.0,945455.375
301,353.30596923828125,5.831333333333333,0.0,2026320.375
302,457.33209228515625,5.831333333333333,0.0,1581053.75
303,503.3010559082031,5.831333333333333,0.0,825085.0625
304,591.4117431640625,5.831333333333333,0.0,683270.4375
305,655.442626953125,5.840933333333334,0.0,4301065.0
306,727.3726196289062,5.840933333333334,0.0,329427.6875
307,609.4733276367188,5.8547666666666665,0.0,790611.75
308,437.3269958496094,5.8547666666666665,0.0,562502.375
309,441.3004150390625,5.864450000000001,0.0,585892.375
31,389.1239318847656,1.0725666666666667,0.0,2.123855E7
310,691.4031982421875,5.864450000000001,0.0,395953.59375
311,369.3006591796875,5.87465,0.0,1021233.0625
312,116.9271011352539,5.89515,0.0,9344754.0
313,681.2958374023438,5.89515,0.0,8063510.0
314,285.2433166503906,5.89515,0.0,1492927.125
315,753.2264404296875,5.89515,0.0,817363.25
316,621.4004516601562,5.903383333333333,0.0,6152809.5
317,469.3531799316406,5.913666666666667,0.0,1513564.375
318,431.2644348144531,5.923816666666666,0.0,607794.625
319,341.1423034667969,5.934033333333333,0.0,2932497.0
32,457.1114807128906,1.0725666666666667,0.0,1794256.0
320,370.14520263671875,5.9443,0.0,438565.0
321,635.4163818359375,5.9544999999999995,0.0,1.1974372E7
322,429.3010559082031,5.9544999999999995,0.0,2418554.25
323,471.3069763183594,5.974950000000001,0.0,475462.65625
324,299.2590637207031,5.9845,0.0,1121092.75
325,637.431884765625,5.994816666666667,0.0,4670767.5
326,455.31640625,5.994816666666667,0.0,1543814.625
327,417.3009338378906,5.994816666666667,0.0,348133.4375
328,633.4005737304688,6.013983333333333,0.0,6754234.5
329,495.3687744140625,6.013983333333333,0.0,451827.6875
33,534.0462646484375,1.0725666666666667,0.0,1311718.375
330,507.3681335449219,6.047633333333334,0.0,383084.125
331,439.34283447265625,6.0578,0.0,406568.8125
332,441.3006286621094,6.067983333333333,0.0,3229171.0
333,541.2258911132812,6.067983333333333,0.0,440860.9375
334,623.4154052734375,6.102266666666667,0.0,485421.9375
335,457.3318786621094,6.12275,0.0,2787192.0
336,473.3266906738281,6.12275,0.0,1686662.625
337,471.3680419921875,6.12275,0.0,861553.4375
338,485.3499450683594,6.142066666666667,0.0,655385.25
339,239.05943298339844,6.144783333333334,1737411.0,0.0
34,473.0761413574219,1.0725666666666667,0.0,646956.875
340,581.140625,6.144783333333334,874901.8125,0.0
341,707.345947265625,6.15165,0.0,521143.28125
342,621.4002685546875,6.172300000000001,0.0,564721.8125
343,543.24169921875,6.182516666666667,0.0,978461.25
344,299.2589416503906,6.1921,0.0,1.3481176E7
345,327.29022216796875,6.222066666666667,0.0,3207276.25
346,116.92709350585938,6.230316666666667,0.0,3.4410152E7
347,594.3953247070312,6.230316666666667,0.0,7591037.5
348,459.3116149902344,6.230316666666667,0.0,3343763.5
349,511.47265625,6.230316666666667,0.0,3098465.5
35,371.1131896972656,1.081,0.0,955285.125
350,471.3106994628906,6.230316666666667,0.0,2121904.75
351,231.93109130859375,6.230316666666667,0.0,1190999.125
352,377.3055725097656,6.230316666666667,0.0,1131558.0
353,355.157958984375,6.2385166666666665,0.0,4.7905172E7
354,144.92218017578125,6.2385166666666665,0.0,1.6699748E7
355,313.23828125,6.2385166666666665,0.0,3800504.25
356,353.16351318359375,6.2385166666666665,0.0,2327260.0
357,374.1315612792969,6.2385166666666665,0.0,1156884.5
358,485.34820556640625,6.270983333333334,0.0,2770998.25
359,312.8362731933594,6.270983333333334,0.0,546403.75
36,249.95692443847656,1.1008333333333333,0.0,814361.4375
360,509.38446044921875,6.280516666666667,0.0,753366.4375
361,633.4005126953125,6.280516666666667,0.0,500627.0625
362,381.1737060546875,6.3102,0.0,3291492.25
363,281.2484130859375,6.3102,0.0,2692890.75
364,653.4269409179688,6.3102,0.0,2495155.25
365,425.2001647949219,6.3102,0.0,900904.75
366,393.26220703125,6.3102,0.0,441526.78125
367,433.33197021484375,6.3197,0.0,3958840.25
368,415.3216857910156,6.329916666666667,0.0,582478.25
369,457.332275390625,6.3533333333333335,0.0,1452803.125
37,311.95721435546875,1.1110166666666668,0.0,832163.875
370,637.4320068359375,6.3533333333333335,0.0,1013945.25
371,555.39013671875,6.363383333333333,0.0,429427.5
372,599.2899169921875,6.373516666666666,0.0,1009569.125
373,499.3638916015625,6.383733333333334,0.0,8195428.5
374,503.3952331542969,6.383733333333334,0.0,3212519.75
375,559.2730712890625,6.383733333333334,0.0,503678.65625
376,619.44287109375,6.383733333333334,0.0,445544.84375
377,397.33197021484375,6.393433333333333,0.0,1259794.375
378,523.3636474609375,6.393433333333333,0.0,479140.40625
379,635.4163818359375,6.414033333333333,0.0,1919222.25
38,203.09170532226562,1.1701000000000001,0.0,1030960.875
380,467.373779296875,6.414033333333333,0.0,399540.40625
381,429.3369445800781,6.414033333333333,0.0,349367.21875
382,774.5374755859375,6.4373499999999995,0.0,1594133.0
383,427.32147216796875,6.4373499999999995,0.0,620700.8125
384,509.3844909667969,6.45735,0.0,689024.875
385,457.22625732421875,6.483016666666667,0.0,2400447.25
386,369.17364501953125,6.493266666666667,0.0,3877690.0
387,447.34783935546875,6.512233333333333,0.0,1.767081E7
388,547.2730102539062,6.512233333333333,0.0,2710960.0
389,515.3349609375,6.512233333333333,0.0,916280.75
39,185.0809326171875,1.2127166666666667,0.0,1703688.875
390,895.7026977539062,6.512233333333333,0.0,787519.8125
391,415.32177734375,6.512233333333333,0.0,463976.1875
392,520.3640747070312,6.5258,0.0,843539.375
393,429.3368225097656,6.546366666666667,0.0,1033392.4375
394,848.4833984375,6.546366666666667,0.0,214415.8125
395,353.3059387207031,6.58355,0.0,8761001.0
396,453.231201171875,6.58355,0.0,1062585.875
397,774.5361328125,6.58355,0.0,732682.9375
398,399.3112487792969,6.58355,0.0,659009.25
399,421.2935485839844,6.58355,0.0,334866.125
4,235.9256591796875,0.24250000000000002,0.0,3.050202E7
40,135.0438232421875,1.2629,0.0,3343179.5
400,772.5217895507812,6.590133333333333,0.0,593637.6875
401,459.3477783203125,6.62095,0.0,1.9756922E7
402,559.2728881835938,6.62095,0.0,4232693.5
403,532.3641967773438,6.62095,0.0,1456014.5
404,395.1890563964844,6.62095,0.0,1240851.5
405,527.3350219726562,6.62095,0.0,853606.3125
406,605.405517578125,6.62095,0.0,474021.125
407,919.7029418945312,6.628866666666667,0.0,1748224.25
408,499.3998107910156,6.628866666666667,0.0,623862.25
409,417.3370361328125,6.628866666666667,0.0,454332.84375
41,163.03890991210938,1.2731,0.0,1.1127661E7
410,655.1596069335938,6.636066666666666,1202311.875,0.0
411,517.4105224609375,6.6488,0.0,677934.75
412,619.4210205078125,6.659083333333333,0.0,569851.0
413,687.505126953125,6.6749833333333335,0.0,465237.125
414,846.4669189453125,6.696083333333333,0.0,303383.84375
415,284.8413391113281,6.716966666666666,623635.8125,0.0
416,256.8462219238281,6.716966666666666,574593.375,0.0
417,116.92727661132812,6.7242,7848056.5,0.0
418,561.2882690429688,6.7358,0.0,7638987.5
419,524.3592529296875,6.7358,0.0,606949.6875
42,247.1182403564453,1.3216,0.0,5157619.0
420,461.3633117675781,6.745016666666667,0.0,3.5852128E7
421,144.9221954345703,6.745016666666667,0.0,2.0805732E7
422,116.92709350585938,6.745016666666667,0.0,1.4952212E7
423,923.7340698242188,6.745016666666667,0.0,7868997.0
424,383.1891784667969,6.745016666666667,0.0,7391702.5
425,529.3504028320312,6.745016666666667,0.0,908987.3125
426,1035.786865234375,6.745016666666667,0.0,787975.8125
427,602.2903442382812,6.745016666666667,0.0,271176.1875
428,619.4210815429688,6.75415,0.0,2373320.25
429,593.4058227539062,6.790133333333333,0.0,1027794.5
43,315.1061706542969,1.3216,0.0,386806.5
430,353.3059387207031,6.790133333333333,0.0,582276.0
431,527.3951416015625,6.800466666666667,0.0,739524.4375
432,531.3687744140625,6.8164,0.0,1168565.625
433,774.5370483398438,6.841183333333333,0.0,663577.9375
434,425.3635559082031,6.841183333333333,0.0,644049.8125
435,846.4663696289062,6.841183333333333,0.0,260453.578125
436,543.2782592773438,6.851983333333334,0.0,809812.375
437,667.3880004882812,6.8593,0.0,325568.78125
438,381.3372497558594,6.869616666666667,0.0,2280612.75
439,481.2625427246094,6.869616666666667,0.0,1194626.375
44,257.033935546875,1.3644,0.0,1106611.375
440,567.462890625,6.869616666666667,0.0,631095.75
441,861.6458740234375,6.869616666666667,0.0,578021.8125
442,531.4263916015625,6.87925,0.0,1532161.125
443,593.478515625,6.87925,0.0,683597.75
444,487.3430480957031,6.87925,0.0,249849.828125
445,802.5687255859375,6.9136,0.0,434957.75
446,497.2574768066406,6.930383333333333,0.0,526281.0
447,633.4365844726562,6.930383333333333,0.0,295865.78125
448,607.4213256835938,6.954416666666666,0.0,6069385.0
449,804.5845947265625,6.9972166666666675,0.0,200920.03125
45,173.0808563232422,1.3745833333333333,0.0,2.8851882E7
450,619.4212036132812,7.008216666666667,0.0,4829540.0
451,729.1781005859375,7.0103,1536450.25,0.0
452,165.03981018066406,7.0103,1068720.75,0.0
453,387.09735107421875,7.0103,265693.375,0.0
454,387.29022216796875,7.048966666666667,0.0,1573496.375
455,529.2598266601562,7.048966666666667,0.0,251068.734375
456,800.552490234375,7.048966666666667,0.0,223654.453125
457,567.4627685546875,7.058533333333333,0.0,746277.625
458,667.3883056640625,7.058533333333333,0.0,504542.25
459,200.85829162597656,7.0765666666666664,662763.9375,0.0
46,195.06297302246094,1.3745833333333333,0.0,2506968.75
460,511.3089904785156,7.0827,0.0,540343.75
461,144.9221649169922,7.1356,0.0,1.2862637E7
462,621.436767578125,7.1356,0.0,5108324.0
463,1197.874267578125,7.1356,0.0,244636.734375
464,355.3214111328125,7.139833333333333,0.0,2843836.5
465,455.2467956542969,7.139833333333333,0.0,830373.75
466,409.36798095703125,7.139833333333333,0.0,296036.875
467,100.93211364746094,7.1502,0.0,5803120.5
468,411.2204284667969,7.1502,0.0,1099806.625
469,559.39990234375,7.164633333333333,0.0,1452031.625
47,318.0040588378906,1.3745833333333333,0.0,1003102.3125
470,443.35260009765625,7.208866666666666,0.0,790498.75
471,312.83599853515625,7.235216666666667,0.0,501503.40625
472,312.8363342285156,7.2679,2088855.25,0.0
473,758.5419311523438,7.269283333333333,0.0,466831.53125
474,883.5386352539062,7.275966666666666,226927.53125,0.0
475,623.4519653320312,7.284566666666667,0.0,171903.71875
476,559.4576416015625,7.287816666666667,0.0,379636.90625
477,183.9335174560547,7.297300000000001,597926.75,0.0
478,803.1970825195312,7.311283333333334,1744569.125,0.0
479,144.92233276367188,7.318483333333333,1.0169192E7,0.0
48,373.0926513671875,1.3745833333333333,0.0,734099.1875
480,661.4683837890625,7.3244,0.0,1338989.25
481,442.3534851074219,7.3244,0.0,354468.875
482,469.2623596191406,7.3244,0.0,346822.84375
483,577.4834594726562,7.347300000000001,0.0,528960.75
484,575.467529296875,7.374433333333333,0.0,234750.828125
485,760.5581665039062,7.399466666666667,0.0,228689.90625
486,429.98992919921875,7.4128,0.0,352781.5625
487,698.59423828125,7.4383,300784.8125,0.0
488,587.431396484375,7.471433333333334,0.0,842887.0625
489,456.3691101074219,7.492,0.0,805957.5
49,389.12396240234375,1.3745833333333333,0.0,371366.90625
490,383.3526611328125,7.49875,0.0,1.0739981E7
491,767.7130737304688,7.49875,0.0,1649796.125
492,483.2778625488281,7.49875,0.0,588661.875
493,446.34832763671875,7.49875,0.0,357360.25
494,877.2160034179688,7.563083333333334,1375828.5,0.0
495,888.6784057617188,7.620683333333333,245516.609375,0.0
496,689.4995727539062,7.627750000000001,0.0,375947.25
497,742.6203002929688,7.6654833333333325,194220.953125,0.0
498,470.384765625,7.686766666666667,0.0,273334.71875
499,553.4835205078125,7.697033333333334,0.0,219030.390625
5,261.8506774902344,0.24250000000000002,0.0,4126623.75
50,267.0871276855469,1.3840000000000001,0.0,1231695.25
500,429.9898376464844,7.776033333333333,0.0,504986.625
501,573.4884033203125,7.776033333333333,0.0,187700.578125
502,828.5660400390625,7.791300000000001,0.0,435833.65625
503,728.64111328125,7.791300000000001,0.0,212690.40625
504,951.2343139648438,7.828,763666.375,0.0
505,823.7760620117188,7.873333333333333,0.0,205609.78125
506,100.93212127685547,7.877033333333333,0.0,6543237.0
507,712.6100463867188,7.878716666666667,240873.78125,0.0
508,573.4886474609375,7.923666666666667,0.0,298539.34375
509,429.9902038574219,7.951016666666666,757789.5625,0.0
51,193.04971313476562,1.4133,0.0,720720.375
510,700.6100463867188,8.0596,284960.78125,0.0
511,1025.253173828125,8.174716666666667,273947.125,0.0
512,231.931396484375,8.1928,426458.28125,0.0
513,844.5608520507812,8.287033333333333,0.0,378933.5625
514,744.6356811523438,8.290966666666668,0.0,243513.234375
515,535.4728393554688,8.320433333333334,0.0,242050.5625
516,844.5615234375,8.32495,278323.34375,0.0
517,144.9221954345703,8.339266666666667,0.0,2.5678222E7
518,744.6360473632812,8.351716666666666,504807.90625,0.0
519,429.9898681640625,8.39225,0.0,603873.125
52,217.10748291015625,1.52665,0.0,1879515.625
520,726.6259155273438,8.394733333333333,572911.875,0.0
521,826.5512084960938,8.394733333333333,213565.125,0.0
522,445.98492431640625,8.412983333333333,214207.765625,0.0
523,187.9410858154297,8.423233333333334,2637294.0,0.0
524,311.16888427734375,8.423233333333334,1525508.875,0.0
525,231.93112182617188,8.427333333333333,0.0,1.6869652E7
526,187.94088745117188,8.427333333333333,0.0,3578540.0
527,299.9193420410156,8.433766666666667,3974890.5,0.0
528,299.9189453125,8.4391,0.0,3177748.25
529,362.87518310546875,8.4391,0.0,1098384.625
53,265.0715026855469,1.5368166666666667,0.0,749271.875
530,242.94337463378906,8.441883333333333,4735037.0,0.0
531,362.8754577636719,8.441883333333333,1362491.75,0.0
532,173.92518615722656,8.447016666666666,0.0,3727356.0
533,194.9234619140625,8.447016666666666,0.0,2103715.75
534,174.95526123046875,8.45205,2.9816222E7,0.0
535,322.8871154785156,8.45205,4405481.0,0.0
536,174.95501708984375,8.455966666666667,0.0,3.2195436E7
537,192.92794799804688,8.455966666666667,0.0,5016592.5
538,322.8867492675781,8.455966666666667,0.0,4883692.0
539,129.93502807617188,8.455966666666667,0.0,2060616.0
54,229.10760498046875,1.6063166666666668,0.0,569715.75
540,116.92733764648438,8.46045,1.2037804E7,0.0
541,246.88633728027344,8.46045,2560719.0,0.0
542,304.9139099121094,8.466183333333333,0.0,3678885.0
543,246.885986328125,8.466183333333333,0.0,3417615.75
544,338.8594055175781,8.4759,2201620.75,0.0
545,290.85394287109375,8.4759,1146376.875,0.0
546,338.85888671875,8.4895,0.0,3000506.0
547,320.8861389160156,8.498,0.0,4448176.5
548,290.8536682128906,8.498,0.0,1351464.5
549,320.8865966796875,8.50325,3662560.75,0.0
55,185.0809326171875,1.6164999999999998,0.0,1510028.25
550,190.92750549316406,8.537550000000001,0.0,1.8832036E7
551,146.93739318847656,8.537550000000001,0.0,1.2475042E7
552,336.858642578125,8.537550000000001,0.0,8701400.0
553,258.9155578613281,8.537550000000001,0.0,1632248.75
554,482.7888488769531,8.537550000000001,0.0,1497450.75
555,188.93228149414062,8.537550000000001,0.0,1162986.0
